name_0	count_x	name_1	name_2	count_y
Yunus	2250	Ibn Wahb	ابن زيد ليست العمرة واجبة على	1
Yunus	2250	Ibn Wahb	ابن زيد مر إبراهيم بحوت نصفه	1
Yunus	2250	Ibn Wahb	ابن زيد نبتهل فنجعل لعنة الله على الكاذبين آل عمران	1
Yunus	2250	Ibn Wahb	ابن زيد نسخ ذلك	1
Yunus	2250	Ibn Wahb	ابن زيد هؤلاء قوم كانوا حلفاء لقوم تحالفوا وأعطى العهد فجاءهم قوم فقالوا نحن أكثر وأعز وأمنع فانقضوا عهد هؤلاء وارجعوا إلينا	1
Yunus	2250	Ibn Wahb	ابن زيد هذه الآية مقدمة ومؤخرة إنما هي أذاعوا إلا قليلا منهم ولولا فضل الله عليكم ورحمته لم ينج قليل ولا كثير	1
Yunus	2250	Ibn Wahb	ابن زيد همت طائفتان منكم	1
Yunus	2250	Ibn Wahb	ابن زيد هي صفراء	1
Yunus	2250	Ibn Wahb	ابن زيد وآتوهن أجورهن النساء	1
Yunus	2250	Ibn Wahb	ابن زيد وأداء إليه بإحسان البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد وأيدناه بروح القدس البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد وإما ص ينزغنك الشيطان نزغ الأعراف الغضب فصلت القول	1
Yunus	2250	Ibn Wahb	ابن زيد وإن تلووا النساء فتكتموا الشهادة تلوي تنقص منها أو تعرض عنها فتكتمها فتأبى	1
Yunus	2250	Ibn Wahb	ابن زيد وإن تولوا فإنما هم	1
Yunus	2250	Ibn Wahb	ابن زيد وإن كانت لكبيرة إلا على الذين هدى الله البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد وإن كانت لكبيرة البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد وإن يكن ميتة فهم فيه شركاء الأنعام	1
Yunus	2250	Ibn Wahb	ابن زيد وادخلوا الباب سجدا وقولوا حطة البقرة يحط الله	1
Yunus	2250	Ibn Wahb	ابن زيد واغفر	1
Yunus	2250	Ibn Wahb	ابن زيد والذين آمنوا وعملوا الصالحات البقرة محمد صلى الله عليه وسلم وأصحابه أولئك أصحاب الجنة هم فيها خالدون البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد والصاحب بالجنب النساء الذي يلصق بك	1
Yunus	2250	Ibn Wahb	ابن زيد والعاملين عليها التوبة الذي يعمل عليها اختلف أهل التأويل	1
Yunus	2250	Ibn Wahb	ابن زيد والله لا يهدي القوم الفاسقين المائدة الكاذبين يحلفون على الكذب وليس الذي	1
Yunus	2250	Ibn Wahb	ابن زيد وجنة نعيم الواقعة	1
Yunus	2250	Ibn Wahb	ابن زيد وجهة قبلة	1
Yunus	2250	Ibn Wahb	ابن زيد وحصورا آل عمران	1
Yunus	2250	Ibn Wahb	ابن زيد وراعنا ليا بألسنتهم وطعنا	1
Yunus	2250	Ibn Wahb	ابن زيد وسألته	9
Yunus	2250	Ibn Wahb	ابن زيد وسئل	1
Yunus	2250	Ibn Wahb	ابن زيد وسمعته	2
Yunus	2250	Ibn Wahb	ابن زيد وسوس الشيطان إلى حواء	1
Yunus	2250	Ibn Wahb	ابن زيد وقرآن الفجر الإسراء	1
Yunus	2250	Ibn Wahb	ابن زيد وقرأ قول الله عز وجل ولتنظر نفس قدمت لغد الحشر	1
Yunus	2250	Ibn Wahb	ابن زيد وقرأ قول الله عز وجل يا أيها الذين آمنوا لا تبطلوا صدقاتكم بالمن والأذى البقرة ضرب ذلك مثلا أيود	1
Yunus	2250	Ibn Wahb	ابن زيد وقرأ قول الله فلا اقتحم العقبة البلد	1
Yunus	2250	Ibn Wahb	ابن زيد وقرأ قول الله قل لم تؤمنوا ولكن قولوا أسلمنا الحجرات استسلمنا دخلنا	1
Yunus	2250	Ibn Wahb	ابن زيد وقرأ والذين يجتنبون كبائر الإثم والفواحش وإذا غضبوا هم يغفرون الشورى	1
Yunus	2250	Ibn Wahb	ابن زيد وقولوا حطة البقرة يحط الله	1
Yunus	2250	Ibn Wahb	ابن زيد وقيل راق القيامة	1
Yunus	2250	Ibn Wahb	ابن زيد وكانوا يصرون على الحنث العظيم الواقعة	1
Yunus	2250	Ibn Wahb	ابن زيد وكذلك جعلناكم أمة وسطا البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد ولا تؤتوا السفهاء أموالكم النساء الآية	1
Yunus	2250	Ibn Wahb	ابن زيد ولا يؤخذ منها عدل البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد ولتجدنهم أحرص الناس على حياة البقرة حتى بلغ يعمر ألف	1
Yunus	2250	Ibn Wahb	ابن زيد ولتستبين سبيل المجرمين	1
Yunus	2250	Ibn Wahb	ابن زيد ولقد بوأنا بني إسرائيل مبوأ صدق يونس الشام وقرأ إلى الأرض التي باركنا فيها للعالمين الأنبياء وقوله ورزقناهم الطيبات يونس	1
Yunus	2250	Ibn Wahb	ابن زيد ولقد علموا لمن اشتراه له	1
Yunus	2250	Ibn Wahb	ابن زيد ولكم	1
Yunus	2250	Ibn Wahb	ابن زيد ولكن الشياطين كفروا يعلمون الناس السحر أنزل على الملكين البقرة فقرأ حتى بلغ فلا تكفر البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد ومحرم على أزواجنا الأنعام	1
Yunus	2250	Ibn Wahb	ابن زيد ومن الذين أشركوا البقرة	1
Yunus	2250	Ibn Wahb	ابن زيد ومن جاء بالسيئة فكبت وجوههم	1
Yunus	2250	Ibn Wahb	ابن زيد ومنهم	1
Yunus	2250	Ibn Wahb	ابن زيد ويخرون للأذقان يبكون ويزيدهم خشوعا الإسراء	1
Yunus	2250	Ibn Wahb	ابن زيد ويصلون وليس الصلاة شأنهم رياء	1
Yunus	2250	Ibn Wahb	ابن زيد ويعلمهم الكتاب البقرة القرآن اختلف أهل التأويل	1
Yunus	2250	Ibn Wahb	ابن زيد يؤتون آتوا وقلوبهم وجلة المؤمنون	1
Yunus	2250	Ibn Wahb	ابن زيد يشرون الحياة الدنيا بالآخرة النساء فيشري يبيع ويشري يأخذ وإن الحمقى باعوا الدنيا بالآخرة النساء القول	1
Yunus	2250	Ibn Wahb	ابن زيد يكون للعامل عليها إن عمل بالحق ولم يكن عمر رحمه الله تعالى ولا أولئك يعطون العامل الثمن إنما يفرضون له بقدر	1
Yunus	2250	Ibn Wahb	ابن زيد يود أحدهم يعمر ألف	1
Yunus	2250	Ibn Wahb	ابن زيد يوم التلاق غافر	1
Yunus	2250	Ibn Wahb	ابن يزيد عما ذبح للكنائس وسمي عليها أحل الله	1
Yunus	2250	Ibn Wahb	عبد الرحمن بن زيد بن أسلم اهدنا الصراط المستقيم الفاتحة	1
Yunus	2250	Ibn Wahb	عبد الرحمن بن زيد ولا الضالين الفاتحة النصارى	1
Yunus	2250	Ibn Wahb	عبد الرحمن بن زيد ولهم فيها أزواج مطهرة البقرة	1
Yunus	2250	Ibn Wahb	عبد الرحمن بن زيد ومن الناس	1
Yunus	2250	Ibn Wahb	عمرو بن الحريث	1
Yunus	2250	Ibn Wahb	مالك بن أنس الأمر عندنا	1
Yunus	2250	Ibn Wahb	مالك بن أنس لا يمس المعتكف امرأته ولا يباشرها ولا يتلذذ منها بشيء قبلة ولا غيرها	1
Yunus	2250	Ibn Wahb	مالك بن أنس نسي السعي بين الصفا والمروة حتى يستبعد مكة فليرجع فليسع وإن	1
Yunus	2250	Ibn Wahb	مالك وذلك إذا طلقت الدخول	1
Yunus	2250	Ibn Wahb	مالك وسألته	1
Yunus	2250	Ibn Wahb	مالك وسئل	1
Yunus	2250	Ibn Wahb	والأغلال التي كانت عليهم الأعراف	1
Yunus	2250	Ibn Wahb	وسئل مالك	1
Yunus	2250	Ibn Zayd	مهما تأتنا آية الأعراف	1
Yunus	2250	Muhammad b. 'Ubayd	Isma'il b. Abi Khalid	2
Yunus	2250	Muhammad b. Isma'il b. Abi Fudayk	Abd al-Rahman b. Harmala	1
Yunus	2250	Salama b. Nuh	Uqayl	1
Yunus	2250	Sallama	Uqayl	1
Yunus	2250	Sufyan	#####	2
Yunus	2250	Sufyan	Abd al-Karim	1
Yunus	2250	Sufyan	Abi	1
Yunus	2250	Sufyan	Abu Musa	1
Yunus	2250	Sufyan	Abu Sa'id	1
Yunus	2250	Sufyan	Amr b. Dinar	3
Yunus	2250	Sufyan	Ayyub	1
Yunus	2250	Sufyan	Dawud	1
Yunus	2250	Sufyan	Ibn Abi Najih	3
Yunus	2250	Sufyan	Ibn Ishaq	1
Yunus	2250	Sufyan	Ibn al-Munkadir	1
Yunus	2250	Sufyan	Isma'il b. Abi Khalid	2
Yunus	2250	Sufyan	Isma'il b. Umayya	1
Yunus	2250	Sufyan	Layth b. Abi Sulaym	2
Yunus	2250	Sufyan	Mutrif	1
Yunus	2250	Sufyan	Sulayman	1
Yunus	2250	Sufyan	Yahya	1
Yunus	2250	Sufyan	al-Aswad b. Qays	1
Yunus	2250	Sufyan	al-Zuhri	3
Yunus	2250	Sufyan b. 'Uyayna	Amr b. Dinar	1
Yunus	2250	Wahb	Ibn Abi Dhi'b	1
Yunus	2250	Wahb	Ibn Zayd	1
Yunus	2250	Yahya b. 'Abd Allah b. Bukayr	Layth b. Sa'd	1
Yunus	2250	Yahya b. 'Abd Allah b. Bukayr	al-Layth b. Sa'd	1
Yunus	2250	Yahya b. Hisan	Hammad b. Zayd	1
Yunus	2250	Yahya b. Hisan	Muslim	1
Yunus	2250	Yahya b. Hisan	Muslim b. Khalid	1
Yunus	2250	Yusuf b. 'Amr al-Tanisi	Ibn Layi'a	1
Yunus	2250	ابن هب	Ibn Zayd	1
Yunus	2250	سلم الخواص	Ibn 'Abbas	1
Yunus	2250	فرطنا	الكتاب شيء الأنعام	1
al-Qasim	1699	Abu Sufyan	Ma'mar	1
al-Qasim	1699	Abu Sufyan	Ma'mar b. Rashid	1
al-Qasim	1699	Ibn Wadih	Abu Hamza	1
al-Qasim	1699	Muhammad b. 'Isa Abu Ja'far	سفيان بن عيينة وصلنا بينا	1
al-Qasim	1699	Sunayd b. Dawud	al-Hajjaj	1
al-Qasim	1699	Suwayd	Ibn al-Mubarak	1
al-Qasim	1699	al-Hajjaj	Ibn Jurayj	5
al-Qasim	1699	al-Hasan	al-Hajjaj	2
al-Qasim	1699	al-Hasan b. 'Arafa	al-Mu'tamir	1
al-Qasim	1699	al-Husayn	#####	3
al-Qasim	1699	al-Husayn	Abbad	3
al-Qasim	1699	al-Husayn	Abbad b. al-'Awwam	6
al-Qasim	1699	al-Husayn	Abd Allah al-Fazari	1
al-Qasim	1699	al-Husayn	Abd Allah b. Idris	1
al-Qasim	1699	al-Husayn	Abd Allah b. Yazid	1
al-Qasim	1699	al-Husayn	Abd al-Wahhab b. 'Ata' al-Khaffaf	1
al-Qasim	1699	al-Husayn	Abda	1
al-Qasim	1699	al-Husayn	Abu 'Amr Dawud	1
al-Qasim	1699	al-Husayn	Abu 'Asim	1
al-Qasim	1699	al-Husayn	Abu 'Isam	1
al-Qasim	1699	al-Husayn	Abu 'Ubayda al-Haddad	1
al-Qasim	1699	al-Husayn	Abu Bakr b. 'Iyash	2
al-Qasim	1699	al-Husayn	Abu Fadala	2
al-Qasim	1699	al-Husayn	Abu Mu'awiya	9
al-Qasim	1699	al-Husayn	Abu Sufyan	59
al-Qasim	1699	al-Husayn	Abu Tayyiba	1
al-Qasim	1699	al-Husayn	Abu Thumayla	1
al-Qasim	1699	al-Husayn	Abu al-Ahwas	3
al-Qasim	1699	al-Husayn	Abu al-Husayn	1
al-Qasim	1699	al-Husayn	Abu al-Nadr	1
al-Qasim	1699	al-Husayn	Ali b. Hashim	3
al-Qasim	1699	al-Husayn	Ali b. Mashar	1
al-Qasim	1699	al-Husayn	Ali b. Thabit	1
al-Qasim	1699	al-Husayn	Bishr b. al-Mufaddil	1
al-Qasim	1699	al-Husayn	Faraj b. Fadala	1
al-Qasim	1699	al-Husayn	Furat	1
al-Qasim	1699	al-Husayn	Hafs b. Ghayyath	1
al-Qasim	1699	al-Husayn	Hammad b. Zayd	1
al-Qasim	1699	al-Husayn	Hashim	59
al-Qasim	1699	al-Husayn	Hassan	1
al-Qasim	1699	al-Husayn	Hisham	2
al-Qasim	1699	al-Husayn	Ibn Fadala	2
al-Qasim	1699	al-Husayn	Ibn Jurayj	1
al-Qasim	1699	al-Husayn	Ibn Wadih	21
al-Qasim	1699	al-Husayn	Isa	4
al-Qasim	1699	al-Husayn	Isa b. Yunus	11
al-Qasim	1699	al-Husayn	Ishaq	1
al-Qasim	1699	al-Husayn	Isma'il	1
al-Qasim	1699	al-Husayn	Isma'il b. Ja'far	1
al-Qasim	1699	al-Husayn	Isma'il b. Raf'i	1
al-Qasim	1699	al-Husayn	Ja'far b. Sulayman	2
al-Qasim	1699	al-Husayn	Jarir	3
al-Qasim	1699	al-Husayn	Khalf b. Khalifa	1
al-Qasim	1699	al-Husayn	Khalid	1
al-Qasim	1699	al-Husayn	Khalid al-Wasiti	2
al-Qasim	1699	al-Husayn	Khalid b. 'Abd Allah	1
al-Qasim	1699	al-Husayn	Ma'mar al-Raqqi	1
al-Qasim	1699	al-Husayn	Makhlad b. Husayn	1
al-Qasim	1699	al-Husayn	Makhlad b. al-Husayn	2
al-Qasim	1699	al-Husayn	Mansur b. Harun	12
al-Qasim	1699	al-Husayn	Maysar	1
al-Qasim	1699	al-Husayn	Mu'tamir	2
al-Qasim	1699	al-Husayn	Mu'tamir b. Sulayman	7
al-Qasim	1699	al-Husayn	Muhammad b. Fudayl	5
al-Qasim	1699	al-Husayn	Muhammad b. Fudayl b. Ghazwan	1
al-Qasim	1699	al-Husayn	Muhammad b. Kathir	6
al-Qasim	1699	al-Husayn	Muhammad b. al-Husayn	1
al-Qasim	1699	al-Husayn	Nuh b. Qays	1
al-Qasim	1699	al-Husayn	Salih b. 'Umar	2
al-Qasim	1699	al-Husayn	Sharik	1
al-Qasim	1699	al-Husayn	Shuja' Abu Badr	1
al-Qasim	1699	al-Husayn	Sufyan	3
al-Qasim	1699	al-Husayn	Sufyan b. 'Uyayna	1
al-Qasim	1699	al-Husayn	Umar Abu Hafs al-Abar	1
al-Qasim	1699	al-Husayn	Umar b. Khalifa al-'Abdi	1
al-Qasim	1699	al-Husayn	Uthman b. Matar	1
al-Qasim	1699	al-Husayn	Waki'	4
al-Qasim	1699	al-Husayn	Yahya b. Zakariya'	1
al-Qasim	1699	al-Husayn	Yahya b. al-Yaman	1
al-Qasim	1699	al-Husayn	al-Ashab Abu 'Ali	1
al-Qasim	1699	al-Husayn	al-Hajjaj	1392
al-Qasim	1699	al-Husayn	al-Hajjaj b. Fadala	1
al-Qasim	1699	al-Husayn	al-Mu'tamir	2
al-Qasim	1699	al-Husayn	al-Zanji b. Khalid	1
al-Qasim	1699	al-Husayn	حجاج وجاوزنا ببني إسرائيل البحر فأتوا على قوم يعكفون على أصنام لهم الأعراف	1
al-Qasim	1699	al-Husayn	حجاج وسبح بحمد ربك طلوع الشمس وقبل غروبها طه	1
al-Qasim	1699	al-Husayn	علي بن هاشم ابن البريد	1
al-Qasim	1699	al-Husayn	مبشر الحلبي	1
al-Qasim	1699	al-Husayn	وكيع أنعمت عليهم الفاتحة المسلمين	1
Muhammad b. Bashshar	1644	#####	#####	79
Muhammad b. Bashshar	1644	Abbad b. Zakariya'	Awf	1
Muhammad b. Bashshar	1644	Abd Allah b. Bakr	Humayd	1
Muhammad b. Bashshar	1644	Abd Allah b. Bukayr	Humayd	1
Muhammad b. Bashshar	1644	Abd Allah b. Dawud	Abu Ja'far al-Razi	1
Muhammad b. Bashshar	1644	Abd Allah b. Dawud	Salama b. Nabit	2
Muhammad b. Bashshar	1644	Abd al-A'la	Sa'id	1
Muhammad b. Bashshar	1644	Abd al-A'la b. Wasil al-Asadi	Awf	1
Muhammad b. Bashshar	1644	Abd al-A'la b. Wasil al-Asadi	Hisham	2
Muhammad b. Bashshar	1644	Abd al-A'la b. Wasil al-Asadi	Sa'id	42
Muhammad b. Bashshar	1644	Abd al-Kabir b. 'Abd al-Majid	Abbad b. Rashid	1
Muhammad b. Bashshar	1644	Abd al-Kabir b. 'Abd al-Majid	Sufyan	1
Muhammad b. Bashshar	1644	Abd al-Rahman	#####	5
Muhammad b. Bashshar	1644	Abd al-Rahman	Abbad b. Rashid	3
Muhammad b. Bashshar	1644	Abd al-Rahman	Abbad b. al-'Awwam	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Abd Allah b. 'Abd al-Rahman al-Thaqafi	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Abd Allah b. 'Umar	2
Muhammad b. Bashshar	1644	Abd al-Rahman	Abd Allah b. al-Mubarak	5
Muhammad b. Bashshar	1644	Abd al-Rahman	Abd al-Hamid	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Abu 'Amir	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Abu 'Awana	4
Muhammad b. Bashshar	1644	Abd al-Rahman	Abu Sufyan	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Abu Waki'	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ahmad b. Ishaq	2
Muhammad b. Bashshar	1644	Abd al-Rahman	Amr b. al-Walid al-Shanni	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Bishr b. Mansur	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Hamam	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Hammad	6
Muhammad b. Bashshar	1644	Abd al-Rahman	Hammad b. Zayd	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Hashim	4
Muhammad b. Bashshar	1644	Abd al-Rahman	Hisham	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ibn 'Ulayya	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ibn Hilal	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ibn Mahdi	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ibrahim b. Tahman	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ikrima b. 'Ummar	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Imran al-Qatan	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Isra'il	17
Muhammad b. Bashshar	1644	Abd al-Rahman	Jabir b. Zayd	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Ma'qul b. 'Ubayd Allah al-Jazari	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Malik	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Mansur b. Abi al-Aswad	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Mihran	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Muhammad b. 'Abd Allah b. 'Abd al-Hakam	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Muhammad b. 'Uqba	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Muhammad b. Abi al-Waddah	5
Muhammad b. Bashshar	1644	Abd al-Rahman	Muhammad b. Muslim	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Muhammad b. al-Muthanna	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Qurra	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Qurra b. Khalid	2
Muhammad b. Bashshar	1644	Abd al-Rahman	Sa'id b. 'Abd al-Rahman	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Sallam b. Abi Muti'	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Sha'ba	8
Muhammad b. Bashshar	1644	Abd al-Rahman	Sharik	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Sufyan	429
Muhammad b. Bashshar	1644	Abd al-Rahman	Sufyan Salama	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Sufyan b. 'Uyayna	3
Muhammad b. Bashshar	1644	Abd al-Rahman	Sufyan b. Sa'id al-Thawri	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Sulayman b. al-Mughira	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Yahya	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Yazid	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Yazid b. Ibrahim	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Za'ida	6
Muhammad b. Bashshar	1644	Abd al-Rahman	Za'ida b. Qudama	1
Muhammad b. Bashshar	1644	Abd al-Rahman	Zam'a	1
Muhammad b. Bashshar	1644	Abd al-Rahman	al-Hakam b. 'Atiyya	1
Muhammad b. Bashshar	1644	Abd al-Rahman	al-Hasan b. Yahya	1
Muhammad b. Bashshar	1644	Abd al-Rahman	al-Muthanna	1
Muhammad b. Bashshar	1644	Abd al-Rahman	al-Rabi' b. Muslim	1
Muhammad b. Bashshar	1644	Abd al-Rahman	al-Rabi' b. Sabih	1
Muhammad b. Bashshar	1644	Abd al-Rahman	سفيان أحب	1
Muhammad b. Bashshar	1644	Abd al-Rahman	سفيان ح	1
Muhammad b. Bashshar	1644	Abd al-Rahman	سفيان دحاها بسطها	1
Muhammad b. Bashshar	1644	Abd al-Rahman	سفيان ولا يشرك بعبادة ربه أحدا الكهف	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. 'Uthman	Awf	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Aban b. Khalid	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Abd al-Wahid b. Ziyad	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Dawud b. Qays	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Hamam	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Hisham	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Ikrima b. 'Ummar	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Mansur b. Abi al-Aswad	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Muhammad b. Abi al-Waddah	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Musa b. 'Ali	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Sallam b. Abi Muti'	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Sha'ba	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Sufyan	26
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	Sufyan b. Waki'	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	al-Hasan b. Yahya	1
Muhammad b. Bashshar	1644	Abd al-Rahman b. Mahdi	al-Qasim b. al-Fadl	1
Muhammad b. Bashshar	1644	Abd al-Samad b. 'Abd al-Warith	Hisham al-Dustawa'i	1
Muhammad b. Bashshar	1644	Abd al-Samad b. 'Abd al-Warith	عمر بن إبراهيم	1
Muhammad b. Bashshar	1644	Abd al-Wahhab	Awf	5
Muhammad b. Bashshar	1644	Abd al-Wahhab	Ayyub	31
Muhammad b. Bashshar	1644	Abd al-Wahhab	Dawud	1
Muhammad b. Bashshar	1644	Abd al-Wahhab	Humayd	2
Muhammad b. Bashshar	1644	Abd al-Wahhab	Ja'far b. Muhammad	1
Muhammad b. Bashshar	1644	Abd al-Wahhab	Ya'qub	2
Muhammad b. Bashshar	1644	Abd al-Wahhab	Yahya	20
Muhammad b. Bashshar	1644	Abd al-Wahhab	Yahya' b. Sa'id	1
Muhammad b. Bashshar	1644	Abd al-Wahhab al-Thaqafi	Ayyub	3
Muhammad b. Bashshar	1644	Abd al-Wahhab al-Thaqafi	Yahya	1
Muhammad b. Bashshar	1644	Abd al-Wahhab b. 'Abd al-Majid	Ayyub	2
Muhammad b. Bashshar	1644	Abd al-Wahhab b. 'Abd al-Majid	Muhammad b. 'Amr	1
Muhammad b. Bashshar	1644	Abd al-Wahhab b. 'Abd al-Majid	Yahya	1
Muhammad b. Bashshar	1644	Abda	Sa'id	1
Muhammad b. Bashshar	1644	Abu 'Amir	#####	2
Muhammad b. Bashshar	1644	Abu 'Amir	Abu Mus'ab	1
Muhammad b. Bashshar	1644	Abu 'Amir	Hisham b. Sa'd	1
Muhammad b. Bashshar	1644	Abu 'Amir	Ibrahim b. Tahman	1
Muhammad b. Bashshar	1644	Abu 'Amir	Qurra	20
Muhammad b. Bashshar	1644	Abu 'Amir	Qurra b. Khalid	1
Muhammad b. Bashshar	1644	Abu 'Amir	Sufyan	15
Muhammad b. Bashshar	1644	Abu 'Amir al-'Aqdi	Abd Allah b. 'Abd al-Rahman b. Ya'li	1
Muhammad b. Bashshar	1644	Abu 'Asim	#####	1
Muhammad b. Bashshar	1644	Abu 'Asim	Ahmad b. Ishaq	1
Muhammad b. Bashshar	1644	Abu 'Asim	Awf	2
Muhammad b. Bashshar	1644	Abu 'Asim	Ibn Jurayj	23
Muhammad b. Bashshar	1644	Abu 'Asim	Isa	1
Muhammad b. Bashshar	1644	Abu 'Asim	Qurra b. Khalid	1
Muhammad b. Bashshar	1644	Abu 'Asim	Sa'id	1
Muhammad b. Bashshar	1644	Abu 'Asim	Shabib	1
Muhammad b. Bashshar	1644	Abu 'Asim	Sufyan	28
Muhammad b. Bashshar	1644	Abu 'Asim	Uthman al-Shiham	1
Muhammad b. Bashshar	1644	Abu 'Asim al-Nubayl	Sufyan	1
Muhammad b. Bashshar	1644	Abu Ahmad	Abd al-Salam b. Harb	1
Muhammad b. Bashshar	1644	Abu Ahmad	Isra'il	1
Muhammad b. Bashshar	1644	Abu Ahmad	Sharik	1
Muhammad b. Bashshar	1644	Abu Ahmad	Sufyan	54
Muhammad b. Bashshar	1644	Abu Ahmad	Sufyan Zann	1
Muhammad b. Bashshar	1644	Abu Ahmad	Sufyan b. Waki'	1
Muhammad b. Bashshar	1644	Abu Ahmad	al-Muthanna	1
Muhammad b. Bashshar	1644	Abu Ahmad Muhammad b. 'Abd Allah b. al-Zubayr	Isra'il b. Yunus	1
Muhammad b. Bashshar	1644	Abu Ahmad Muhammad b. 'Abd Allah b. al-Zubayr	Mas'ar	1
Muhammad b. Bashshar	1644	Abu Ahmad al-Musawi	Sufyan	1
Muhammad b. Bashshar	1644	Abu Bakr	Abd al-Hamid b. Ja'far	1
Muhammad b. Bashshar	1644	Abu Bakr	al-Dahhak b. 'Uthman	1
Muhammad b. Bashshar	1644	Abu Dawud	Abi	1
Muhammad b. Bashshar	1644	Abu Dawud	Bukayr b. Abi al-Samit	1
Muhammad b. Bashshar	1644	Abu Dawud	Falih	1
Muhammad b. Bashshar	1644	Abu Dawud	Hamam	6
Muhammad b. Bashshar	1644	Abu Dawud	Hamam b. Munabbih	1
Muhammad b. Bashshar	1644	Abu Dawud	Hamam b. Yahya	2
Muhammad b. Bashshar	1644	Abu Dawud	Hammad	1
Muhammad b. Bashshar	1644	Abu Dawud	Hisham	4
Muhammad b. Bashshar	1644	Abu Dawud	Imran	2
Muhammad b. Bashshar	1644	Abu Dawud	Imran al-Qatan	3
Muhammad b. Bashshar	1644	Abu Dawud	Mubarak	1
Muhammad b. Bashshar	1644	Abu Dawud	Qurra	1
Muhammad b. Bashshar	1644	Abu Dawud	Sha'ba	3
Muhammad b. Bashshar	1644	Abu Dawud	Sufyan	1
Muhammad b. Bashshar	1644	Abu Dawud	Waraqa'	1
Muhammad b. Bashshar	1644	Abu Dawud	al-Hakam b. 'Atiyya	2
Muhammad b. Bashshar	1644	Abu Dawud al-Tayalisi	Abu al-'Awwam	1
Muhammad b. Bashshar	1644	Abu Humayd	Sufyan	1
Muhammad b. Bashshar	1644	Abu al-Walid al-Makki	Abu Hilal	1
Muhammad b. Bashshar	1644	Abu al-Walid al-Makki	Hamam	1
Muhammad b. Bashshar	1644	Abu al-Walid al-Makki	Sha'ba	1
Muhammad b. Bashshar	1644	Abu al-Walid al-Makki	al-Rabi'	1
Muhammad b. Bashshar	1644	Affan b. Muslim	Hamam	4
